ball_initial_pos_x,ball_initial_pos_y,ball_initial_pos_z,distance_ball_robot,estimated_initial_velocity_x,estimated_initial_velocity_y,estimated_initial_velocity_z,estimated_hitting_point_y,estimated_hitting_point_z,real_hitting_point_y,real_hitting_point_z,delta_y,delta_z,
-1.8750176794995803,-0.47044427622261503,1.774285855571777,3.57501767949958,5.173608316418594,0.17448198673506443,-0.9127897492371595,-0.34987539099168347,1.7895475889393426,-0.3888192931122133,1.1560851890210528,-0.03894390212052984,-0.6334623999182898,
-1.1048002711889415,-0.31105243846117075,2.0563441396825395,2.8048002711889417,5.969151082380861,0.22863083247163463,0.14199057549383554,-0.20362278689624183,1.3453212813350737,-0.20686792572522011,1.4214946429616684,-0.0032451388289782834,0.07617336162659472,
-1.6464947102784369,-0.22656449113023885,2.384461106576936,3.346494710278437,6.154966775776423,-0.3748139683745211,-1.0248140445681742,-0.4303532373896495,1.8134359344963726,-0.4450480068935278,1.7199065164290903,-0.014694769503878324,-0.09352941806728232,
-1.9267844359289505,-0.33744885129492136,2.163160534037074,3.6267844359289505,5.166014566979893,-0.05504779462403242,-2.5028638097803224,-0.37609498405086705,2.4615109679067033,-0.4745008346700346,1.2050896647297165,-0.09840585061916757,-1.2564213031769869,
-1.8019174831862255,-0.281249630923091,1.6546963863263788,3.5019174831862254,7.047823065119836,-0.18019805527830446,-2.7211784253163884,-0.37078631684506125,2.020331195974082,-0.3851980903572306,1.1804915679607046,-0.014411773512169379,-0.8398396280133773,
-1.6539648845340051,0.46653348827611957,2.4116420918577717,3.353964884534005,6.818687163205759,-0.05850757230732473,-2.5320216012274344,0.43775487762845877,2.0660534461915687,0.42037130611751,1.7496228117048345,-0.01738357151094877,-0.31643063448673425,
-1.2634746287005658,0.027253361736743028,2.3672445580643116,2.963474628700566,7.885212417458387,0.24359589541290194,-2.652391032839496,0.118803242385921,1.6451381933734137,0.11188297463653182,1.6309815129663747,-0.006920267749389183,-0.01415668040703899,
-1.2784123515367842,0.1634623519307658,1.7814066841154383,2.978412351536784,6.662377757707141,0.29153517645822413,0.7201322860765202,0.2937929939400926,1.271470869924776,0.2946994995638335,1.0216211725371664,0.0009065056237408942,-0.24984969738760965,
-1.73861273325646,-0.4374812748515005,2.0853675419439335,3.43861273325646,5.027433905130092,0.342440838148681,-0.49226475637748734,-0.20326209889306512,2.02496569414871,-0.22802936102982332,1.130967849932613,-0.0247672621367582,-0.893997844216097,
-1.1028829772809503,0.05783151614825616,2.146358026304308,2.8028829772809503,5.01979568405158,0.44822232657135197,0.3631439930193281,0.308103600563076,1.5153995373733464,0.29947238368515655,1.5617139499601895,-0.008631216877919456,0.0463144125868431,
